seq_length,latency
662,1.3690625578165054
769,1.1064772065728903
885,2.1804422419518232
650,1.3374627940356731
888,0.488988408818841
682,0.6488172532990575
509,1.8466704795137048
903,0.07809137366712093
739,1.6039426317438483
911,0.499210799112916
786,1.2724911971017718
761,1.4830832993611693
525,0.13715585600584745
470,0.40477527119219303
677,0.3906095242127776
694,0.15849567763507366
930,0.2855780590325594
504,0.5002222238108516
924,0.0770816458389163
525,0.3640338918194175
490,0.10393607337027788
672,0.3212962094694376
545,0.25129528250545263
701,0.31282925698906183
717,0.08622727636247873
802,0.33562468737363815
696,0.26421651896089315
510,0.16843500174582005
539,0.34786601830273867
780,1.799220360815525
