seq_length,latency
624,2.4767014998942614
643,1.6573253562673926
499,1.7831647833809257
884,1.8053432488813996
689,0.6915329415351152
732,0.5803044075146317
822,0.7971742963418365
750,0.2634585425257683
842,0.3642624244093895
884,0.8988845013082027
663,1.3678660625591874
827,0.4910419397056103
661,0.20589150954037905
520,0.33632716722786427
679,0.0849121417850256
475,1.363993588835001
489,1.7475421447306871
695,0.061493691988289356
703,0.46208872739225626
717,0.36585676297545433
861,0.1367214983329177
771,0.6590503118932247
901,1.643190342001617
847,1.3928568242117763
867,0.48996589984744787
540,0.4745388561859727
510,1.660723821260035
906,1.501673026010394
920,1.6163287935778499
927,1.46984270401299
