seq_length,latency
39,2.0175002571195364
41,2.3573133880272508
40,0.7871026238426566
40,0.904278201982379
37,1.556813863106072
41,1.6120875589549541
36,2.0376820228993893
56,3.5611097207292914
37,2.149571263231337
35,0.7189963823184371
36,0.6448419513180852
37,0.43848122749477625
37,0.4161763032898307
40,1.4156174566596746
43,0.7961656032130122
44,1.8342463662847877
39,0.43457799032330513
40,0.7204502876847982
39,0.45530141703784466
37,0.48709023278206587
41,0.581632855348289
40,0.7087633442133665
39,0.44210245180875063
36,1.870660163462162
37,2.772496810182929
39,1.0103122629225254
44,0.9354923218488693
41,0.5608703689649701
37,0.5383579833433032
41,1.4682410527020693
