seq_length,latency
811,1.6810824507847428
893,1.1823579594492912
934,0.15446119103580713
963,0.1611208003014326
992,0.14148564171046019
1025,0.18865774292498827
1055,0.13868573773652315
1085,0.13672880362719297
1119,0.14482556749135256
1149,0.1537772510200739
1170,0.15861366596072912
1201,0.16419674828648567
1246,0.17590844817459583
1283,0.19552935380488634
1318,0.1712576849386096
1352,0.17161091044545174
1385,0.16870903503149748
1417,0.17453881539404392
1452,0.17419503070414066
1485,0.18281278293579817
