seq_length,latency
653,0.2174288546666503
769,0.21442776825278997
684,0.13681293465197086
810,0.37099744006991386
739,0.1467451611533761
650,0.22836509346961975
680,0.14161207526922226
858,0.35513984505087137
827,0.16594774089753628
626,0.2848099721595645
733,0.16638782527297735
891,0.17404766846448183
664,0.2971994895488024
690,0.2959050517529249
808,0.20198539923876524
808,0.17815229576081038
692,0.18301962688565254
867,0.18239456042647362
840,0.36730971466749907
882,0.1728795738890767
961,0.19444843474775553
783,0.16293411049991846
794,0.22207225114107132
738,0.17367053590714931
883,0.18114816397428513
1045,0.1822011573240161
900,0.1411009170114994
783,0.187800626270473
698,0.1778326267376542
830,0.20050141960382462
855,0.1794458208605647
764,0.18006780371069908
697,0.17784551158547401
932,0.20848586224019527
905,0.19131650868803263
869,0.1833533477038145
