seq_length,latency
625,0.20664123445749283
828,0.2321318108588457
808,0.13018691167235374
770,0.1782389311119914
649,0.1507705245167017
735,0.14095967449247837
696,0.13642849773168564
893,0.16051695682108402
775,0.16680502332746983
664,0.1347115458920598
733,0.22760274447500706
786,0.2486984059214592
858,0.14256143849343061
743,0.15790791623294353
860,0.13816922064870596
700,0.15085037425160408
956,0.15344401821494102
901,0.1444530664011836
834,0.1852720035240054
847,0.12874598614871502
