seq_length,latency
811,0.06775950361043215
856,0.13547775149345398
880,0.14293432515114546
910,0.13917196448892355
932,0.15795712918043137
959,0.16182275209575891
984,0.17529586609452963
1006,0.17239682655781507
1033,0.20684461202472448
1056,0.15182102005928755
1078,0.15450169797986746
1109,0.16504222340881824
1146,0.17238083761185408
1175,0.17587273567914963
1201,0.1694470951333642
1226,0.19252640008926392
1251,0.18528928235173225
1276,0.20220009610056877
1314,0.2066635899245739
1340,0.16014699824154377
