seq_length,latency
811,0.067507553845644
892,0.14171773474663496
924,0.14677054528146982
952,0.14282116759568453
975,0.1820704871788621
1006,0.1693507945165038
1038,0.1868247576057911
1067,0.13942654430866241
1101,0.14395294804126024
1131,0.15300406608730555
1160,0.15733769536018372
1199,0.15850515570491552
1236,0.1725241867825389
1265,0.20118012372404337
1293,0.19831851869821548
1325,0.15917432494461536
1357,0.1781325014308095
1388,0.16377298440784216
1422,0.173202914185822
1463,0.17822204995900393
