seq_length,latency
811,1.9891312243416905
893,1.177700380794704
934,0.1388602564111352
979,0.15709052234888077
1011,0.17114921938627958
1049,0.18114011082798243
1080,0.1423912299796939
1119,0.14483954012393951
1153,0.18464141245931387
1196,0.15588749386370182
1238,0.16652501467615366
1272,0.17413037363439798
1311,0.1961966808885336
1342,0.16394380386918783
1371,0.17162499018013477
1399,0.16574318520724773
1426,0.1781618669629097
1452,0.1858202200382948
1481,0.18516978155821562
1508,0.19008220452815294
