seq_length,latency
826,0.20888664200901985
888,0.17316844686865807
764,0.1769939623773098
655,0.16621255781501532
810,0.16250720899552107
808,0.15627385955303907
501,0.05824365094304085
725,0.160847470164299
658,0.15968001820147038
862,0.17283151391893625
732,0.17018357571214437
739,0.1725359344854951
584,0.15372333861887455
625,0.15160091780126095
689,0.1669750902801752
824,0.17311712633818388
680,0.10160726588219404
884,0.11174919828772545
781,0.10429061390459538
476,0.16726939473301172
504,0.16897104028612375
659,0.09733748063445091
