seq_length,latency
662,1.9240831611678004
683,0.22518873680382967
691,0.21626392751932144
881,0.20101392176002264
741,0.23146200645714998
651,0.22651849780231714
784,0.2447241973131895
649,0.23945150803774595
733,0.2174626560881734
733,0.2271036459133029
892,0.27313582692295313
850,0.2746109217405319
504,0.18673720210790634
812,0.2559219691902399
827,0.26529225148260593
768,0.25085096154361963
626,0.21045767236500978
832,0.2621568087488413
505,0.1932614976540208
803,0.2652927078306675
579,0.20064955297857523
470,0.19797979202121496
