seq_length,latency
500,1.3852156829088926
587,0.15441085398197174
786,0.17322080209851265
685,0.18543252255767584
884,0.18989835400134325
506,0.13986549340188503
656,0.16486619226634502
738,0.1864352272823453
811,0.1657425994053483
893,0.1827300488948822
475,0.16465956438332796
659,0.17546179611235857
735,0.1843037474900484
766,0.18992764130234718
689,0.17787227500230074
627,0.16922578122466803
853,0.17419094499200583
827,0.16031681653112173
732,0.17761409655213356
803,0.168171601369977
830,0.18250731099396944
654,0.19112447928637266
