seq_length,latency
36,1.4606199553236365
35,1.06308285985142
38,2.3745444994419813
41,0.5390638913959265
48,3.136746110394597
41,0.5630620699375868
36,1.5759877832606435
40,1.5034463154152036
36,1.8313445691019297
41,1.081774682737887
44,0.6562262289226055
45,0.5766896177083254
43,0.6327114729210734
43,1.7988468585535884
35,0.8899922482669353
35,2.014662206172943
39,2.26835922524333
41,0.4652246218174696
32,1.434993234463036
41,0.8776372727006674
38,1.0879774997010827
39,2.117588517256081
50,0.6341544277966022
41,0.47116562258452177
44,0.9463259959593415
41,0.5982890408486128
38,0.4811663394793868
40,1.102325325831771
42,0.8553327051922679
37,0.7432450819760561
