seq_length,latency
811,6.441591292619705
893,1.201426732353866
934,0.1410330906510353
979,0.16450838092714548
1015,0.16700861230492592
1063,0.21010585967451334
1096,0.14559063035994768
1131,0.1450258595868945
1170,0.15172144025564194
1205,0.16314739640802145
1237,0.17759921681135893
1274,0.1770434146746993
1315,0.2093360535800457
1349,0.168971155770123
1381,0.17644536308944225
1411,0.1701083779335022
1440,0.17057265900075436
1468,0.17945114616304636
1500,0.18158515729010105
1529,0.20291256997734308
