seq_length,latency
811,1.989291143603623
893,1.2042866190895438
934,0.1677759326994419
978,0.16400175541639328
1020,0.1953810229897499
1066,0.19920375663787127
1107,0.20057879947125912
1142,0.15785166528075933
1180,0.19758339785039425
1215,0.20157800894230604
1249,0.20957461278885603
1293,0.22263722959905863
1342,0.19947308022528887
1383,0.2076500067487359
1421,0.20951504167169333
1458,0.21473269443958998
1495,0.21332814544439316
1530,0.22191275283694267
1569,0.2485562153160572
1606,0.241704517044127
