seq_length,latency
811,1.9260923517867923
893,1.173018422909081
934,0.1390171106904745
979,0.15446785371750593
1011,0.1610268196091056
1054,0.17742239870131016
1098,0.13992625568062067
1137,0.14567846525460482
1181,0.1571449562907219
1221,0.1852970151230693
1247,0.1824672557413578
1290,0.19266601372510195
1336,0.16038241516798735
1496,0.1951217344030738
1544,0.20458415150642395
1683,0.18299658969044685
1797,0.2134264102205634
1920,0.1820683991536498
2268,0.2472855420783162
2383,0.22945331037044525
