seq_length,latency
811,4.927911812439561
893,1.197371176443994
934,0.14417569059878588
963,0.16354093607515097
992,0.15325702354311943
1025,0.18562335427850485
1055,0.1403818167746067
1085,0.1403038054704666
1119,0.14540290646255016
1149,0.14961880538612604
1170,0.18942820373922586
1201,0.18328583147376776
1246,0.1905990969389677
1283,0.2009420320391655
1318,0.16275089140981436
1352,0.16935868561267853
1385,0.16695047542452812
1417,0.17754597403109074
1452,0.18362405989319086
1485,0.19460240378975868
