seq_length,latency
811,1.5971711063757539
893,1.1624031262472272
934,0.1423255642876029
963,0.15375832468271255
997,0.15681294072419405
1033,0.1832199925556779
1065,0.13967544864863157
1096,0.14983825385570526
1130,0.1492953933775425
1162,0.1634482964873314
1189,0.17416632734239101
1226,0.17396519612520933
1271,0.1828372348099947
1308,0.21122356038540602
1343,0.16031281650066376
1377,0.16991433687508106
1410,0.1750767696648836
1442,0.18361023627221584
1477,0.1841784454882145
1510,0.18670063372701406
