seq_length,latency
811,1.838157125748694
893,1.1692748479545116
934,0.1697385860607028
979,0.16398325376212597
1011,0.16607712116092443
1054,0.19228881038725376
1098,0.14831378404051065
1137,0.1494814408943057
1181,0.16658469196408987
1221,0.16518481262028217
1247,0.16379938181489706
1290,0.19038322567939758
1336,0.1508415900170803
1496,0.18248099274933338
1544,0.19701950531452894
1683,0.1882004253566265
1797,0.21433354075998068
1920,0.17938734963536263
2268,0.25637413188815117
2383,0.2352266637608409
