seq_length,latency
811,1.9769846573472023
893,1.1898136157542467
934,0.12862602528184652
979,0.15866234619170427
1011,0.16042315308004618
1049,0.18746466003358364
1080,0.1465987153351307
1119,0.14763506408780813
1153,0.1598077081143856
1196,0.1712646484375
1238,0.17853441089391708
1272,0.18901161197572947
1311,0.21255542617291212
1342,0.169044210575521
1371,0.17055571265518665
1399,0.17083016596734524
1426,0.17612143978476524
1452,0.17876928579062223
1481,0.1809650817885995
1508,0.17661232687532902
