seq_length,latency
769,0.7287188982591033
789,0.8995733773335814
804,0.36108907498419285
689,0.2644838709384203
704,0.1882507773116231
718,1.1373076308518648
579,0.7907174695283175
599,1.3389838971197605
615,1.3990800362080336
685,1.687374783679843
706,0.3343988908454776
727,1.870535316877067
895,1.262780088931322
918,0.20951106864959002
935,0.1854647770524025
472,0.8631229363381863
485,1.2310028662905097
500,0.5891543552279472
503,0.7202481320127845
521,1.069747406989336
542,1.1335876621305943
651,1.3281356766819954
668,0.2861811676993966
684,0.2745163766667247
822,0.368007255718112
838,0.3541917931288481
855,0.3639209605753422
828,1.89468708448112
847,1.5170956645160913
867,1.2991502154618502
