seq_length,latency
811,2.0983891347423196
893,1.1902828086167574
934,0.14677489176392555
979,0.15222429763525724
1017,0.177753702737391
1050,0.1878370800986886
1078,0.14942127745598555
1103,0.14522698614746332
1132,0.15130390785634518
1158,0.163766261190176
1183,0.1638825461268425
1218,0.1607168149203062
1258,0.18077340442687273
1290,0.21737363189458847
1321,0.16559368837624788
1351,0.16792618669569492
1380,0.171553204767406
1408,0.18105068616569042
1439,0.17827582452446222
1468,0.1892677852883935
