seq_length,latency
811,0.06980691011995077
833,0.2248207274824381
912,0.17098083905875683
934,0.17275726981461048
965,0.16532866656780243
992,0.1790157062932849
1028,0.19287309423089027
1049,0.15635865088552237
1075,0.14725010003894567
1097,0.1549373408779502
1118,0.15748927183449268
1149,0.17139302100986242
1185,0.18904107715934515
1213,0.17586402036249638
1239,0.1875841123983264
1264,0.20269125793129206
1288,0.20748324412852526
1311,0.16588508989661932
1338,0.16769891791045666
1362,0.17441344540566206
