seq_length,latency
811,0.06615826301276684
892,0.13293179031461477
917,0.14523045532405376
940,0.1571900686249137
974,0.17058248538523912
1002,0.18258895631879568
1027,0.20100283902138472
1049,0.14837361872196198
1076,0.14112863037735224
1099,0.14871442038565874
1121,0.15495226439088583
1153,0.16157557163387537
1190,0.16765051800757647
1219,0.17115623597055674
1246,0.1898930612951517
1272,0.19172594789415598
1297,0.20273791067302227
1321,0.16419219132512808
1348,0.1648628916591406
1373,0.1699398560449481
