seq_length,latency
811,0.06869115587323904
892,0.14463028497993946
917,0.14831140358000994
940,0.1625533690676093
974,0.166334243491292
1002,0.17156691197305918
1027,0.18558083567768335
1049,0.15001471247524023
1076,0.1392325535416603
1099,0.1537148766219616
1121,0.1500824335962534
1153,0.15805787686258554
1190,0.18221107870340347
1219,0.18518589437007904
1246,0.18705388344824314
1272,0.21089500840753317
1297,0.20484421402215958
1321,0.1579018710181117
1348,0.1611234899610281
1373,0.16628430876880884
