seq_length,latency
811,1.891230165027082
893,1.1711887754499912
934,0.14398014079779387
963,0.1505070785060525
992,0.16408232040703297
1025,0.1825353130698204
1055,0.14281329233199358
1085,0.1418625982478261
1119,0.1458615204319358
1149,0.1707265917211771
1170,0.15334491804242134
1201,0.16558431833982468
1246,0.18074749130755663
1283,0.20856225118041039
1318,0.15435374714434147
1352,0.1639500167220831
1385,0.1648013750091195
1417,0.171789126470685
1452,0.1762139843776822
1485,0.20325832068920135
