seq_length,latency
36,0.6960244327783585
41,1.0970530230551958
36,3.132226266898215
41,0.9560020379722118
38,0.622231631539762
37,1.7824197262525558
45,1.9690673165023327
31,2.4459251733496785
43,0.6429880894720554
48,0.53072230797261
45,1.7220621416345239
42,0.5261610336601734
44,1.968034228309989
46,4.4825789500027895
43,1.524851973168552
36,0.6432278621941805
39,0.46597477328032255
40,2.0973364058882
36,0.46456498745828867
42,1.0538314254954457
36,1.3796859085559845
39,1.0687260022386909
44,1.4834371721372008
39,0.5535349482670426
36,0.7664757892489433
38,1.4730657208710909
37,0.14766900520771742
40,1.257817449979484
41,2.3325725151225924
39,0.9895746214315295
