seq_length,latency
681,3.849546182900667
686,0.6222245581448078
702,1.3997366800904274
827,1.4829336982220411
500,1.4475124897435308
523,0.9888192042708397
895,1.7108566518872976
546,0.044148280285298824
480,0.761980939656496
701,0.8349771723151207
919,0.6369392452761531
810,0.533738199621439
732,1.7841818816959858
844,0.20342745166271925
942,0.08881273400038481
754,0.31643839087337255
494,0.42807505931705236
627,1.2184181222692132
864,0.21955807972699404
884,0.4870042521506548
777,1.0419004065915942
906,0.2825301643460989
509,0.7159735439345241
638,0.4893433330580592
722,0.19043252803385258
828,0.12403898499906063
848,0.08542101364582777
658,0.6263796640560031
923,0.2842925451695919
716,0.30685565900057554
