seq_length,latency
811,0.06503159832209349
858,0.12491567805409431
897,0.13414109591394663
924,0.16120212152600288
952,0.16313383728265762
983,0.16582118067890406
1007,0.18947465252131224
1028,0.19977822341024876
1056,0.1410123249515891
1082,0.14186146948486567
1107,0.14802376832813025
1142,0.1495552994310856
1182,0.16372522711753845
1214,0.17034276016056538
1244,0.17217385489493608
1279,0.19172782823443413
1339,0.17230596207082272
1366,0.16111365891993046
1407,0.17268834076821804
1438,0.1829217905178666
