seq_length,latency
811,0.06984333228319883
833,0.17097664345055819
912,0.15546300634741783
934,0.14791531302034855
965,0.14825867768377066
992,0.18072387669235468
1028,0.17602347303181887
1049,0.1400087820366025
1075,0.14142447616904974
1097,0.15159676503390074
1118,0.15481777861714363
1149,0.1676577189937234
1185,0.16610276605933905
1213,0.17869129218161106
1239,0.17758624348789454
1264,0.1864696079865098
1288,0.1986258625984192
1311,0.16741382516920567
1338,0.1584355467930436
1362,0.16258151084184647
