seq_length,latency
811,0.07821512315422297
898,0.1477515995502472
934,0.1464011464267969
957,0.1565812872722745
979,0.1926319319754839
1009,0.1575115118175745
1037,0.18671823758631945
1061,0.14460051152855158
1090,0.1496984614059329
1115,0.16185831371694803
1140,0.16417028568685055
1175,0.1688112858682871
1211,0.1830181647092104
1243,0.18673877604305744
1269,0.19048457499593496
1293,0.2168523408472538
1320,0.16303775738924742
1347,0.16951738204807043
1381,0.18054770771414042
1413,0.19342880323529243
