seq_length,latency
811,0.07924939319491386
860,0.14136102981865406
892,0.14037961140275002
933,0.14606374222785234
971,0.1523646181449294
1001,0.15744543634355068
1032,0.19041844550520182
1058,0.1457701986655593
1089,0.14607115276157856
1118,0.15276797767728567
1144,0.15022647380828857
1180,0.1588185466825962
1221,0.1772551629692316
1254,0.18577639386057854
1287,0.18454910349100828
1320,0.16171355079859495
1350,0.16524981707334518
1390,0.16219225339591503
1421,0.17054561991244555
1450,0.17458762601017952
