seq_length,latency
811,0.07423226814717054
985,0.15166105143725872
1019,0.14950598869472742
1047,0.19013017416000366
1069,0.1753603331744671
1095,0.13969062641263008
1131,0.14190746285021305
1160,0.16217334102839231
1194,0.1654792008921504
1223,0.19431055150926113
1251,0.18285723309963942
1293,0.2023425968363881
1329,0.16002595890313387
1364,0.16190389078110456
1398,0.1562846628949046
1431,0.17466909810900688
1463,0.1682544695213437
1494,0.21286701038479805
1528,0.20302837807685137
1560,0.21742023434489965
