seq_length,latency
811,0.07302314136177301
898,0.14844970405101776
934,0.15145661868155003
957,0.14837409276515245
979,0.21369798108935356
1009,0.17976763099431992
1037,0.1904526436701417
1061,0.1560150943696499
1090,0.15933138597756624
1115,0.1651484714820981
1140,0.1558267204090953
1175,0.1632168795913458
1211,0.17468945868313313
1243,0.17498947493731976
1269,0.19095168728381395
1293,0.22019256465137005
1320,0.1672599669545889
1347,0.17382661253213882
1381,0.16241232492029667
1413,0.17844609264284372
