seq_length,latency
811,0.06700065359473228
857,0.1292100204154849
895,0.13405174482613802
924,0.1411525635048747
951,0.1471247784793377
982,0.16172586008906364
1010,0.15915582422167063
1031,0.23371661454439163
1057,0.15121260657906532
1079,0.1501829968765378
1100,0.154415394179523
1131,0.1634779591113329
1167,0.17162087839096785
1195,0.18239236809313297
1221,0.18892423249781132
1246,0.18852946534752846
1270,0.1859534466639161
1293,0.20736622717231512
1320,0.15366334281861782
1343,0.1576534854248166
