seq_length,latency
37,2.958919062279165
43,0.6136395651847124
40,1.8970775557681918
48,0.7321071065962315
47,1.1117037795484066
39,1.1185012524947524
40,0.45437169168144464
40,0.44703579507768154
46,1.5078879073262215
44,1.1326271425932646
40,3.67967099417001
38,1.261391798965633
38,0.520421183668077
37,0.4028254309669137
36,0.7363573862239718
38,1.3109909826889634
41,1.4633086947724223
43,0.4885505214333534
42,2.06306211091578
42,2.1137369237840176
42,0.5925559876486659
41,0.5360662303864956
41,1.2529743369668722
39,0.8881113128736615
42,1.626765875145793
47,1.8809914002195
36,1.8413320537656546
41,0.5255030849948525
42,1.398150373250246
41,0.9226594362407923
