seq_length,latency
662,1.0916464012116194
650,1.1810519890859723
827,1.4580861451104283
626,0.5115252053365111
845,0.31716486904770136
864,0.3111172281205654
884,0.5141241969540715
669,0.054649192839860916
678,0.08486093766987324
471,1.0645598024129868
807,0.500904499553144
691,1.0868771616369486
739,0.8073105318471789
649,0.855094681493938
762,0.8529995549470186
708,0.18821468483656645
691,1.6874358132481575
903,0.4850804163143039
486,0.42744080256670713
723,0.19091105926781893
499,0.09718592744320631
691,0.8283472284674644
826,1.7315269159153104
708,1.0681450683623552
666,0.07344297599047422
845,1.8477854104712605
732,0.7378426808863878
695,1.4278951473534107
780,0.08006163313984871
930,0.10832310561090708
